  19.11466	    3.34818	    2.35520
  41.05696	   26.56029	   95.63465
  12.98410	   40.68672	   89.89976
  15.01973	   47.33511	   17.08903
  41.22761	   28.07607	   95.19303
  22.10262	   11.99999	   90.30090
  31.23307	   39.75992	   52.19669
  23.35960	   10.38810	   68.24926
   5.75562	   35.75392	   20.13699
  11.86633	   35.26073	   64.49020
  31.87143	   45.95919	   82.90252
  12.14979	   39.76332	   65.33210
  43.94186	   29.30200	   71.60007
  49.75518	   38.62593	   17.43113
  13.20867	   35.57241	   80.96618
  42.82710	    5.47012	   78.78251
   6.88160	   40.25719	   53.47218
  31.76288	   23.07823	    2.81730
   3.84593	   23.03905	   79.35855
  24.44200	   48.59670	    4.09802
  46.85457	   24.69013	    1.31758
  44.47672	   13.69147	    1.52805
  30.66879	   41.19204	    3.73123
   4.35728	    6.06794	   27.94969
  41.17071	   36.77254	   13.58001
  17.97356	   47.62126	   35.81664
  19.07555	   39.39458	   35.02421
  23.13809	    4.64123	   26.84980
  17.99780	   30.18091	   32.94483
  44.25674	   42.48219	    5.90723
  28.97518	   31.22395	   61.72680
  19.27831	    1.43181	   26.41885
  12.71807	   16.05386	   74.99345
  33.14597	   11.52536	   34.16463
  17.53644	   49.89493	   35.38448
  24.12508	   30.26000	   38.17806
  38.13228	   32.64510	   52.94731
   4.12104	   34.73840	   21.56673
  16.78095	   15.36912	   42.45758
  31.07565	   46.54665	   64.63984
  32.72842	    3.29507	   73.38866
  33.30564	    2.16428	   39.86758
  33.28360	    4.74161	   40.34339
  19.66921	   14.05928	   33.94422
  17.09514	   49.10588	   35.80902
  35.13996	   32.01759	   52.38263
   0.63702	    4.37399	   39.87374
  42.12331	    2.80607	   49.23591
  42.08693	   11.87756	   12.85137
  26.02734	   31.77441	   96.37951
  38.61918	   47.78103	    1.21976
   3.42477	   19.62285	   27.37189
  35.49909	   18.20558	   68.72753
  44.32076	   12.92135	   48.49968
  29.49658	   38.82291	   96.79728
  34.05167	   17.33580	   68.98789
  46.92162	   23.78024	   23.46076
  19.89179	   16.96981	   87.80496
  29.56634	   25.86615	   35.13166
  10.95861	   41.24425	   64.88684
  44.50550	   30.40167	   38.65095
  42.25000	   37.01051	   88.01223
  27.74725	   21.92144	   56.66133
  34.93145	    4.42228	   46.47051
   4.13249	   17.23609	   89.24167
  28.09217	    2.81150	   23.89561
   7.50702	   18.68943	    0.69085
  30.28766	   41.89242	   88.79369
   9.90371	   34.72836	   65.06806
  41.84322	   31.06432	   57.80650
  19.55947	   34.26078	   21.49300
  16.50859	   26.42134	   21.92508
  41.12543	   27.13382	   81.93329
   6.54134	   38.32460	   46.80113
   2.35836	   41.03644	   11.13006
  15.49035	   26.75702	   21.78392
   9.27933	    5.23745	    0.26203
  45.91415	   35.07260	   68.61830
  21.82771	   15.10377	   63.18635
  26.52927	    1.49896	   63.69042
  27.32790	   46.65843	    4.33051
  14.81042	   13.86999	   58.98499
  13.14726	   15.96290	   78.82193
  28.11911	   33.24997	    8.96284
   7.72683	    6.08366	    1.18576
  21.82450	   14.59731	   55.99762
  35.48129	   18.31504	   69.50343
  26.02588	    0.35336	   63.41901
  20.29854	   48.86716	   13.28675
  47.28450	   42.50838	   60.94869
  32.40711	    1.77720	    7.35251
  46.49845	   47.05984	   58.09528
  41.03156	   13.91491	   14.87409
  35.33119	    1.70166	    7.94464
  16.97590	    2.96050	   42.75582
  36.95554	   17.81107	   95.99564
  34.70951	   28.58419	   87.55886
  20.88620	   12.98960	   39.61882
  21.94818	   25.08533	   20.46468
  23.25545	   13.74935	   19.76146
  41.41399	   16.21304	   29.12943
  19.41501	   37.36738	   34.26681
  26.25569	   17.57450	   88.70881
  10.12377	   27.00970	   33.05015
  28.71596	   19.10332	   95.30539
  30.88517	   46.71955	   63.03012
   5.51047	   10.87998	   68.46331
  21.59726	   22.41505	   68.85573
  45.79389	   26.19504	   46.05277
  13.10711	   13.51451	   57.05544
  18.97367	   15.52933	   33.38555
  31.87238	    2.61692	   23.98710
  40.65255	    2.69236	   18.79071
  47.17248	   35.26260	   69.31091
  19.96020	   13.93596	   55.89629
  37.29249	   35.69131	   44.63147
  40.13297	   31.49271	   65.15272
  12.82202	   35.36284	   81.22098
  48.94270	   36.78963	   70.56385
   4.90904	   16.31173	   45.04703
  15.74844	   10.78157	    9.99517
  21.81556	    9.69814	   85.20715
  37.04333	   21.50639	   82.38914
  28.42423	   28.35159	   40.67838
   8.31597	   38.10730	   62.96521
  41.07951	    0.59738	   93.43107
  46.85116	   40.47265	   17.90197
  41.98509	   28.91769	   77.57264
  37.99100	   27.70047	   29.11480
   2.78868	   20.66612	   60.42288
  41.94944	   23.12357	   25.79086
  16.17093	   11.13784	   10.04689
  48.44746	   40.80189	   65.10769
  22.05535	    3.46141	    1.83667
  17.11470	   26.94253	   22.65850
  22.44284	   26.74624	   32.45573
  47.78949	   46.24073	   48.64096
  39.17259	    1.76230	   62.87870
   4.43165	    1.65484	   30.28206
  47.99953	   10.56956	   87.32238
  47.94351	   49.45225	   60.17321
  20.03025	    9.05718	    6.08925
  28.96514	   20.73483	   57.28133
  20.60788	   27.75569	   53.56105
  43.51515	   48.74285	   98.21632
  25.02422	    7.21349	   56.91300
   6.58834	   41.08780	    2.87987
   7.66647	   14.04051	   96.08967
   0.80352	   43.98840	   71.65170
  18.05699	   48.73847	   34.97020
  31.97696	    6.41561	   74.23371
  25.21520	   28.47238	   39.03730
  43.16340	   28.70660	   39.12025
   7.10035	   16.53711	   28.89162
  47.97484	    2.50624	   99.32625
  44.41919	   41.21571	   57.87620
  19.02187	    1.36074	   25.82384
  27.62378	   13.92613	   93.08012
  23.57644	   11.19233	   59.09994
  48.01650	   19.48550	   51.50519
  14.75708	   35.88738	   80.89003
  45.80172	    8.51690	   42.55382
   8.51539	    1.32892	   52.66690
  49.60137	    3.37733	   62.05705
  30.72193	   21.41129	   50.75175
  48.17305	   19.90897	   50.54745
   5.41985	   24.42632	   58.56490
  18.69809	   23.56815	   50.48969
   9.02426	    1.77226	   53.47721
  22.28883	    2.09966	   68.63160
  28.82248	   21.05562	   56.95062
  47.71045	   33.25689	   58.88270
  40.02232	    4.24207	   18.39157
   3.80902	   16.36867	   58.21965
  45.21846	   24.50853	   21.41293
  22.13209	    1.28179	   68.45009
  24.58402	   28.13511	   38.26828
  36.73359	   17.55375	   83.02972
  13.95371	   18.08200	   73.86263
  38.06379	   28.62114	   29.99204
  31.45423	    1.40647	   70.69661
  31.45830	   40.67738	   87.45502
  49.79527	   35.50572	   60.31946
  14.79172	   45.61741	   13.21896
  22.02273	   20.09710	   69.15600
  18.65889	   36.17419	   21.34290
  31.99089	   22.96840	    3.21038
  38.77323	   48.44444	   44.49895
  21.66492	   27.49366	   33.12646
   7.35907	   21.25578	   12.28574
  12.15555	   20.76783	   65.36022
  45.17927	   36.03401	   14.21751
  30.45882	   23.42414	   98.45959
  45.93593	   31.94576	   51.62123
   0.67158	   20.53868	   59.55289
  15.68247	   48.58643	   29.08411
   2.76555	   19.03540	   89.50818
  19.51785	    1.69029	   25.80663
  33.94528	   13.15097	   37.39125
  41.12122	   26.08367	   82.61395
  20.22476	   13.87798	   55.00793
   2.50648	   40.15850	   70.90005
  37.23630	   18.11056	   68.80510
  26.25686	   34.78859	   72.19091
  23.03291	    8.27031	   26.79107
  30.95330	   40.07740	   98.61384
  41.23247	   11.28344	   18.73924
  38.54692	   49.07078	   44.38989
  34.38066	   22.15478	   49.96579
  17.07630	    1.23711	    6.37420
   5.08636	   22.53799	   57.62254
  19.75117	   28.03662	   18.88752
  24.16190	    3.55239	   15.26491
  10.05404	   23.29273	    1.23166
  16.78188	   47.90475	   89.04325
  34.81929	   44.99784	   38.50542
   6.04766	   48.33983	    8.24269
  40.28074	   36.86628	   49.50558
  18.34209	   31.51273	   29.32682
  34.62303	   17.79321	   68.26894
  48.75038	   38.11796	   72.09775
  32.05643	    1.58645	   69.96170
   2.63146	   15.67597	   44.81959
  28.55197	    9.53340	   38.39631
   5.87105	   13.53076	   26.37480
  46.54693	   44.72587	   20.87588
  37.10931	   40.69409	   40.12609
  18.41566	    0.67856	   80.50528
  14.56524	   45.51828	   17.62446
   9.69631	   12.94686	   95.58163
  46.26625	   20.36730	   91.47355
  15.14162	   32.21190	   27.52208
  46.13456	    9.08220	   60.47501
  46.55891	   19.34409	   36.57853
  20.79396	   11.79117	   40.01972
  38.30291	   23.30385	   64.57265
  26.57535	   30.99631	   31.20907
  46.05202	   34.16522	   69.82018
   8.42364	   32.64987	   66.42442
  20.29721	    6.43405	   79.93557
  32.95289	   11.34378	   34.85820
  17.92265	   33.21540	   27.86908
  29.13241	   30.08358	   76.47896
   3.99809	   15.59473	   90.36894
  44.72541	   25.22043	   89.63542
  37.28575	   11.33979	    3.83460
   4.11478	   47.59621	   50.92847
  25.12863	    4.90281	   30.06296
  14.05864	   49.40005	   28.97107
  43.77143	   23.99342	   22.73471
   3.63370	   24.34495	   58.69400
  36.96075	   38.34038	   39.55158
  15.70842	   37.65482	   -0.37664
  46.41988	    9.14271	   43.20541
  41.19078	   12.56385	   18.12521
  49.00299	   43.38283	   60.93956
  36.32721	   44.99275	    5.83639
  25.48739	   24.26694	   78.75844
  31.77906	   42.31956	   87.34581
  30.74614	    9.50624	   33.88054
  29.04950	   47.48645	   11.84302
  37.08779	   33.10903	   52.92829
  39.16439	   28.79528	   28.00588
  28.63080	   29.26199	   75.57646
  29.46003	   16.93290	   95.22870
  40.40331	   17.00547	   85.49825
  46.95955	   19.02075	   50.16120
  15.07174	    7.64709	   49.16370
  23.87113	   27.10286	   37.92013
  17.97384	   21.29929	   65.92225
  41.92614	    6.14781	   81.76514
  42.90815	   14.43740	   87.78808
  21.67515	    2.95660	   74.37968
  34.47938	    9.29474	   94.38355
  12.46638	   24.57968	   22.90959
  26.22185	    9.75541	   61.64309
  43.07671	   47.17204	   14.76421
  26.13638	    1.73188	   63.17803
  27.37628	   18.58140	   95.43041
   7.23790	   10.29381	   45.44747
  20.79240	   26.25244	   33.16244
  20.75579	   34.21613	   18.09808
  41.58439	   14.49599	   15.37234
  22.90436	   21.45017	   69.08171
  37.08179	   48.54534	   57.87418
  31.26062	    4.34795	   64.12378
  18.52284	   30.37621	   33.49484
  43.90460	   36.50648	   13.84761
  16.99728	   24.20204	   26.31440
  11.81201	   35.41795	   65.98914
  25.70668	   38.32444	   30.56727
  26.87960	   31.39321	   30.82671
  26.47735	    9.85718	   58.65879
  38.00251	    9.58382	   98.65212
  32.83371	   28.73808	   84.55814
  47.95253	   44.30345	   60.08663
  39.75912	   40.35840	   80.94964
  26.99835	   33.58102	   73.85568
  42.93189	    1.24038	   94.78200
  16.22873	   21.16666	   57.15267
  36.97987	   33.36603	   54.00809
   6.17670	   19.97569	   45.25433
   8.03119	   13.76091	   96.52508
  35.21597	   17.29284	   95.53183
   3.43986	   18.52861	   89.31423
  44.44521	   18.73492	   97.60539
  16.70544	   48.47835	   34.83475
  38.01996	   24.12832	   81.63066
  27.21337	   40.22295	   39.71606
  17.62921	   48.21757	   35.10483
   1.15484	    6.98558	    5.66119
   3.26487	   17.78790	   44.43640
  21.03396	    3.90319	    2.61476
  38.24205	   27.50541	   19.07275
  17.47881	   22.89843	   55.66744
  27.70405	    3.25052	   23.86782
  46.24026	   32.70426	   69.38874
  40.80486	   26.76363	   97.70754
  12.76104	   40.31232	   64.45683
  24.59605	   11.01897	   16.41345
  47.05563	   35.50660	   12.74801
  37.24972	   38.70727	   58.72218
  46.53489	   41.68566	   17.27796
  21.82117	    1.86170	   67.08715
  27.35295	   45.19498	   46.06356
   1.40004	    2.11357	   63.97390
  35.44271	   13.50276	   61.76407
  33.91519	    5.64590	   74.68794
  26.95458	   15.14683	   26.29083
  48.54471	   12.26167	   27.70655
   2.07932	   18.74427	   27.42283
   2.42064	   41.98340	   11.53865
  43.80176	   26.25049	   88.28635
  43.78375	   48.57124	   98.53360
  15.36883	   42.09538	   91.15919
  36.80608	   38.54858	   40.53394
  25.16366	   47.34062	    4.33020
  25.11914	   16.00060	   84.98518
  13.19380	   15.45371	   73.60244
  43.19912	   19.99800	   72.24809
  45.93681	   48.92618	   58.84308
  21.39650	   15.62181	   87.22219
  39.94891	   29.75342	   93.17641
   9.42681	   21.45988	   96.07328
  20.66466	   14.32871	   87.32402
  13.76900	   16.35361	   73.02425
   4.46765	    8.79660	   31.02053
  19.45597	   18.64045	   90.73881
  43.02876	   15.86733	    2.23120
  18.56785	    1.16914	   80.11321
  17.24197	   30.39766	   84.04093
  48.44253	   35.77082	   60.32715
  46.38017	   18.44166	   20.93387
  40.73788	    1.74872	   94.29967
   4.84136	   44.44824	   35.97912
   5.53591	   13.48508	   59.82494
  34.17753	    1.12940	    7.61516
   2.29078	    4.85799	   73.28301
  27.17691	    6.37715	   29.89857
  35.47083	    2.22816	   35.99885
  40.45614	   36.96662	    2.59231
  15.32529	    3.16813	   44.21392
   9.90211	   25.11455	    2.31041
   1.61578	   19.04797	   59.83998
   1.91436	   15.29093	   22.55700
   6.78316	    7.90489	   44.70593
  13.54502	   13.83471	   95.73234
  48.32152	   18.30504	   35.37118
  29.09545	   10.85486	   67.78582
  42.67827	   26.82864	   95.97016
  22.88820	    9.59305	   83.27752
  32.37231	   23.25003	    3.17982
  11.64161	   30.20879	   35.86427
   9.89909	   45.62721	   37.50506
  28.33712	   34.18373	   73.48193
  18.78725	   17.07216	   32.84828
   8.08002	    1.86900	   53.31293
   3.41644	   42.25994	   71.96568
  36.51294	   49.03343	   85.81042
  37.19037	   11.80193	    4.87830
  30.16814	   41.18007	    4.11252
  38.92614	   12.84664	   96.06828
  20.60811	   43.91421	   15.73922
  39.84704	   30.21336	   66.27765
  48.72020	   39.06950	   71.81591
  34.97475	    7.94763	   65.55414
   7.45169	   18.04331	    2.34909
  42.55138	   21.73411	   81.28595
  28.54397	   19.51057	   23.50380
  37.45104	   48.76173	   43.87273
  32.18285	   19.39565	   37.79423
  46.97675	   23.02196	    2.41693
  18.68956	   38.54747	   63.66713
  25.62753	   31.52316	   61.31829
  43.18524	   15.18015	   21.41938
  28.76314	   18.41095	   97.01446
   6.56507	   10.52153	    1.74097
   2.65205	   21.45889	   54.74945
  37.36219	   40.08077	   40.47840
  23.36267	    1.43631	   67.88034
  36.90270	   40.02251	   39.92120
  15.70787	    4.82857	   61.74708
   4.37840	   16.59322	   90.63222
  23.37344	   24.98257	   21.36794
  37.86158	   14.77618	   53.99719
  16.94804	   26.96366	   21.94604
  28.95228	   17.79127	   94.17598
  37.29764	   47.44697	    7.67906
  16.19193	   23.72491	   25.78480
  10.00322	   12.38010	   96.54999
  46.44326	   46.20847	   20.15984
  22.50459	    2.89925	   69.25343
  37.81805	   13.95845	   89.39899
  35.95978	   17.68683	   95.99587
  27.50620	    7.58350	   30.46073
  44.97088	   25.26265	    2.31912
  42.52251	   26.42273	   95.77646
  42.72144	   14.10149	   20.42589
  15.23259	   32.73964	   28.22436
  45.96776	   45.92842	   20.27672
   2.33017	   24.13910	   16.00398
  40.14420	   35.66598	   84.97790
  21.76871	   11.12470	   40.18197
  28.25087	    9.74026	   60.87257
  27.87444	   28.92278	   41.09332
  23.72826	   48.94090	    5.06023
  43.96922	   36.04193	   13.49184
  22.21402	   26.16829	   32.05182
  39.13060	   16.58777	   36.30381
  34.10057	    3.30388	   41.32283
  10.10264	   21.23676	   96.29060
  45.58322	   12.80001	   -0.02972
  25.37155	   49.14437	    3.83856
  20.53479	   40.27912	    2.54006
  25.59394	   31.79286	   97.36379
  36.94194	   47.54801	    6.77926
  12.50915	   22.28707	   70.83830
  23.91697	    1.24503	   68.00124
  12.99287	   40.07935	   65.61912
  47.07322	    3.15111	   65.73379
  10.88422	   35.01935	   64.66867
  24.26494	   23.80438	    9.27120
  26.45096	   48.50021	    2.95722
  13.82682	   19.98761	    5.08546
   8.54268	   36.04635	   62.84950
  27.77444	   32.49390	   73.63695
  32.95641	    8.58965	   21.50217
  28.81111	   45.75085	   46.86172
   9.45369	   48.92874	   47.15667
  43.04392	   47.44078	   97.44399
  34.24038	    4.86675	   74.61774
   9.15456	   48.66907	   47.57235
   3.97779	   27.71732	   33.16413
  18.56246	   38.20867	   29.79549
  25.86530	   40.86106	   63.14939
  15.91777	   32.78411	   28.55310
  45.50256	   26.09792	    1.81165
   0.92665	   28.03559	   66.03587
  34.89628	   10.33733	    5.05154
  32.27531	    0.26064	    7.98447
  44.11492	   13.40820	   21.84851
  16.20182	   22.48133	   28.85213
  31.66569	   17.12256	   81.31222
  27.95838	   46.09155	   46.63741
  38.34866	   47.11694	   36.30362
  15.00684	   26.43049	   21.51718
  23.35490	   36.03761	    8.12021
  23.68021	    4.15400	    5.01521
  21.60859	   11.37767	   86.91076
  18.47578	   17.18800	   33.01017
  25.31815	    6.92518	   29.77164
  27.75347	   23.53378	   80.69163
   6.40079	   48.97925	   59.77438
  13.44518	   31.86453	   21.34673
  42.30101	    6.03814	   10.51801
  46.31289	   48.37717	   59.59344
   8.19115	   13.24589	   96.54938
  11.93562	   40.81736	   66.26502
  31.13037	   39.23968	   97.88665
  17.01496	   43.01673	   95.34979
  45.30231	    5.15058	   62.27763
  35.83446	   18.60484	   82.79767
  40.34517	   22.79663	   73.46646
  41.08328	   10.67109	   37.02736
   5.94092	   16.35093	   79.14790
  23.87756	   16.15065	   84.34803
   0.35070	    4.76300	   80.49028
  38.46717	   11.49976	   18.91679
  42.17531	   17.58567	    6.32425
  29.75708	   17.98652	   96.20684
  21.48345	   14.13471	   87.66729
  46.36954	   23.08076	   22.67173
  37.42338	   17.10972	   83.52124
  39.22434	   12.20561	   18.66042
  22.65622	   11.72883	   39.86239
  30.82332	   41.81780	    4.25763
   7.61943	   19.95303	   47.87850
  40.48109	   30.09203	   77.19143
  15.91979	   46.55422	   18.71037
  16.77397	    8.11943	   15.43040
  41.80426	   38.91770	   10.42773
  22.61949	   21.03000	   68.96100
  14.29432	   43.51244	   52.87023
  33.51766	    5.94965	   99.09976
   3.04677	   45.72835	   34.18001
  46.49790	   18.94557	   51.09841
  31.01471	    1.31100	   69.61050
  47.36915	   48.96646	   59.31042
  38.67220	   31.40061	   65.82057
   6.21497	    8.82871	    1.70522
  46.30422	   43.78787	   61.29616
   7.83345	   35.64279	    7.98101
  43.85248	   31.41874	   71.02797
  45.28581	   37.29647	   13.38082
   0.43765	   42.32071	    0.74881
  40.90855	   33.59904	   77.02402
  17.71240	   22.54572	   25.82416
   6.58549	   22.85153	   74.11868
  30.03615	   20.69435	   36.55485
  41.75367	   12.87703	   14.74887
   5.00457	   26.46251	   32.93213
  12.79644	   10.32006	   75.34439
  46.70457	   21.18495	   90.74553
   9.38744	   47.69740	   59.75042
   2.89720	   16.93526	   89.60697
  26.25778	    6.71286	   29.81428
  39.34827	   26.50926	   82.00099
  42.57296	   31.63157	   38.24104
  14.78882	   13.45089	   95.92084
  11.59937	   19.26424	   35.06219
  20.30590	   24.04331	   78.72714
  41.67897	   16.77121	    9.59928
  15.77071	   15.62246	   27.56323
  14.48362	   17.04905	   74.85894
   9.30882	   19.03686	   35.34822
  37.81732	   33.26408	   53.86079
  41.20079	   36.48160	   49.70248
  43.09720	   12.98288	   12.90618
  47.08066	   21.18394	   91.74350
  25.53111	   40.31420	   64.19285
  17.48417	    0.79399	   81.14074
  47.10889	   46.72921	   20.41000
  47.97127	   42.05108	   90.06143
  46.77539	   46.15602	   48.73091
   9.40905	   22.91018	   95.21180
   0.94768	   31.21366	   19.07368
  17.00627	    4.12274	   43.37228
  18.55058	   17.80304	   32.15733
  30.02213	   39.25068	   88.47660
  37.13210	   47.74003	   44.89501
  12.11034	   48.25300	   95.77428
   8.38797	   36.94020	   18.27621
  36.62438	   16.04102	   83.19283
  32.00368	   29.09789	   32.37598
  23.21891	   27.57440	   12.09834
  36.16371	   10.14175	   82.75772
  43.73218	   42.12497	   51.04292
  36.60451	   28.11336	   29.49109
  31.24852	   42.51604	    4.59639
  21.32986	   20.73169	   67.66965
   7.71893	    5.86580	   98.86910
  18.23727	   31.31128	   33.29708
  41.49850	    3.47336	   17.74578
  45.46335	    4.54987	   76.51570
  46.63361	   25.40486	    2.69382
  36.96011	   46.95331	    6.18892
  38.07246	   25.95734	   80.57741
  18.88207	   30.64290	   75.70816
  29.62127	   42.58958	   87.81027
  27.54124	    4.57919	   25.22474
  38.58984	   33.96611	   45.08298
  15.97136	   50.15676	   73.70037
   0.68318	   16.14336	   11.57349
  24.49645	   15.75611	   85.17854
  16.24130	   40.90483	   62.98077
  33.98823	   42.80461	   29.02099
   3.91425	   17.54064	   89.96033
  32.64196	   47.13195	   47.35167
  21.90872	   23.57215	   20.85358
  25.75695	    7.41182	   30.22292
  28.51721	   38.43548	   31.07743
  35.69923	    0.75986	   75.66690
   7.33683	   15.09170	   78.43614
  43.25582	   31.37682	   71.23732
  10.25140	   43.71824	   61.76509
  46.10477	   28.57679	   37.42928
  17.83718	   23.54325	   25.59162
  30.19760	    1.34347	   69.39989
  16.14725	   47.25739	   74.20242
  11.78253	   47.04057	   97.11195
  20.74269	   33.61031	   22.33784
   8.44738	   48.32244	   60.82110
  40.94960	    4.56946	   18.82478
  24.49369	   19.35651	   56.91509
   6.06939	    7.60295	   64.45047
  43.53279	   48.88736	   96.68267
   3.06863	   19.27661	   27.29581
  47.30369	   34.60154	   21.53813
   6.99424	    2.89774	   81.91686
  18.89745	   33.89903	   73.98545
   1.89870	   19.40251	   55.46579
  48.59058	   11.08874	   27.66498
   8.51028	   34.52304	   71.78432
  47.14416	    8.15603	   43.37386
  47.28127	   34.94245	   69.28868
  21.15940	   12.71726	   55.31382
  29.52825	    0.41330	   57.44556
  48.31112	    7.20601	   59.31594
  31.93829	    3.79896	   63.38979
  35.67921	   49.10256	   87.50104
  30.21525	   15.48542	   84.58845
  45.18389	   37.02993	   13.52012
  31.95725	   23.14308	    2.66144
  45.91369	   39.32280	   37.91128
  21.98824	   29.78647	   54.01033
